CUSIP,CRSP_PERMCO,TICKER,Compustat_GVKEY,BoardEx_boardID,RP_entityID
92025310,4761,VMI,011094,32263,6F0096
04273510,20217,ARW,001773,2621,F4F46F
65171850,24025,NR,007882,22071,3390DE
88554D20,26127,TDSC,014898,276,E74B55
65410610,3194,NIKE,007906,22209,D64C6D
80349A20,51969,SAR,176999,935060,EA2E0D
98741R20,54089,YOD,024658,1822262,371283
72079510,55317,PIRS,022590,2302897,196D18
65249B20,54433,NWS,018043,1962516,DD1BA1
82569010,54209,SSTK,003382,1895230,CC176E
50025510,29494,KSS,025283,18060,0F0440
20582620,9654,CMTL,003358,7609,B1FC3B
45688C10,55557,NGVT,027119,2457210,5AF08A
14203810,58557,CRBU,039291,3426359,8E2ED3
70334310,3466,PATK,008386,23912,5D16CF
89214P10,52785,TOWN,120318,606267,BC3AD2
90291C20,1409,USAU,032014,8750,875B04
04342Y10,57296,ASAN,036964,3275129,9073E2
14178810,56085,CARG,032541,2714663,EAA0A7
87716310,4381,TAYD,010349,30032,4253BE
22100610,11003,CRVL,024225,7996,21F9CA
36151G10,57629,GBS,035422,3317877,645D73
G6714510,56818,OAC,037851,3059049,3092CF
63886Q10,43631,NGS,150562,750453,CFBF05
68622V10,58235,OGN,038821,3394496,VUA3RK
09702310,20315,BA,002285,4730,55438C
87162W10,44612,SNX,156155,464094,D8E003
76131D10,55137,QSR,164471,1827056,4D9669
53521910,54407,LIND,024351,1951360,B2D492
45773H20,34949,INO,066697,634683,B33E77
90147610,4604,TDI,010777,31540,3EE06F
83304A10,55867,SNAP,030091,2625560,7552D0
87603340,55795,TPIV,107843,2648536,4EEB00
00130H10,10996,AES,024216,979,9C8BC3
60786M10,54809,MC,019927,2061627,A4A612
43787210,54151,HTBI,170419,1879952,735388
22830910,20538,CRW,003622,8307,57E67D
05577W20,56519,DOOO,162870,1954200,EC9820
91828410,5653,VSEC,011065,32961,180DA0
03071P10,13650,AAS,031673,2043,41F07D
42805T10,51423,HTZ,026749,853864,3471C0
94987E10,45066,ERH,160305,1021171,CA14A8
59501710,12027,MCHP,027965,20566,CDFCC9
41086710,30958,THG,061408,1520,A70BF5
23254X20,57621,CYTH,106100,3311452,38860B
86816810,21693,SUP,010195,29607,9C0D3B
09077A10,58196,BMEA,038529,3383124,537273
32043P10,55481,FGBI,108979,2360273,8CF8C2
98181110,5009,WOR,011600,33760,05AF14
09770210,57914,BOLT,037786,3342213,A544B1
28907410,20639,ECF,014666,917969,8D4113
38868910,44272,GPK,025389,1070384,2F5256
23284P10,58438,CYT,038925,3408980,6F6772
85814R10,54053,SPLP,186823,1812218,972C33
52106W10,45070,LGI,160288,1018900,1B3DF7
00431M20,36949,AKC,012713,2179515,24A89A
09075A10,57918,BVS,027644,3346148,30A51D
09061G10,16668,BMRN,122257,4354,830BDB
70439P10,58234,PAY,038747,3397533,225480
81773210,21603,SVT,009619,27673,4779AF
03076C10,47422,AMP,164708,667645,9A02C4
29364G10,21201,ETR,007366,10750,6E7060
74460D10,4289,PSA,010096,25380,AFEC35
68244P10,54828,PIH,019528,2058282,B1B268
81762P10,54109,NOW,171007,1830138,BB88B6
14050110,1167,CSWC,020029,5745,1F8627
83012A10,54771,TSLX,019974,2056211,064013
38341P10,56633,GOSS,034578,2991420,938D89
G5478K11,53393,LLIT,038848,1639587,C483AF
76133010,54743,RVNC,019471,2041842,9E575E
01387210,55718,AA,027638,2539638,D93A25
46636710,25865,JACK,013092,17241,6F22E7
11777Q20,54441,BTG,179060,1076543,19973C
43808310,56296,FIXX,033240,2799227,A017F4
59540G10,32185,MPB,066288,20621,F793FA
65481J10,55316,NVLS,032245,2297028,FC1044
39366L20,57937,GBOX,037212,3351960,C59EA5
G7997R10,43807,STX,150937,27411,808319
82691710,15686,SIGA,065376,2797224,2E36AD
25960R10,53405,PLOW,184258,1641428,241AF7
89681810,31779,TGI,063876,31373,5EAA43
23726610,13300,DAR,030651,8699,06C826
01265310,30249,ALB,029751,1287,8E82A6
91307C10,16587,UTHR,121440,32166,594402
98885E10,54904,ZFGN,036536,2077814,5C529B
45378A10,54495,IRT,018494,1972483,AA1EAA
82452J10,57092,FOUR,036494,3198821,D23A30
20547710,1186,CTGX,003342,7588,8E0EB7
87612G10,53621,TRGP,185532,1676064,EAEBF3
59511210,7065,MU,007343,20589,49BBBC
87650L10,57466,TARS,037082,3283738,75D689
19046P20,56451,CCB,033695,2844545,F2526D
87612E10,20561,TGT,003813,29978,F6DCE4
40172N10,57387,GHLD,037186,3286819,980AA2
46121E20,11537,INTZ,025302,3280875,D9A2A0
06050510,3151,BAC,007647,4504,990AD0
02593210,21372,AFG,008431,1822,C7AE14
59032820,54028,MACK,187631,1809784,F4F82F
76131N10,52807,ROIC,178539,1020658,274B8A
23285D10,58509,CTKB,039246,3426757,5AA690
61023L10,56978,MNPR,035664,3133379,34BBB2
20854L10,56122,CEIX,032372,2736747,CED4D0
55083R10,58319,LYEL,038883,3408307,A2271A
G4444C10,57442,HLXA,037240,3181143,909F61
G3104J10,58095,EEIQ,038110,3374005,A052DF
29283F10,58758,ESMT,039526,3454058,PXN2IU
25056L10,58012,DSGN,038441,3372585,49E38B
03265410,282,ADI,001632,2145,E68C3D
25454310,20585,DIO,003969,9322,04EB2F
G2830210,57218,DGNR,039378,3248666,289238
16842Q10,56045,CSSE,032322,2692297,DC2EDC
11012210,20331,BMY,002403,5118,94637C
68403P20,54333,ORMP,170450,1931124,CA616E
71366150,9899,PPHM,014603,24165,CBB77B
42234Q10,44055,HTLF,061693,14539,5BE42C
30063P10,41157,EXAS,141277,11340,45BC35
76970B10,53174,RIF,174360,1390445,4CB96C
74319B50,56918,PROF,024277,2159175,CF8EF7
00827B10,57669,AFRM,037413,3328570,4B65EE
80067710,37188,SGMO,133871,27006,958938
90467720,4685,UFI,010839,31723,447FC6
13147610,50195,CLMT,165846,820292,18DDE9
88907J10,55031,TKAI,031301,2147307,9B3B58
76954A10,58911,RIVN,039811,3473944,AE8A7E
78644920,21551,SFE,009355,26825,9CDA4F
35843410,32183,FBR,066085,12532,D296C6
58940010,7863,MCY,017035,20292,6D6B40
G7496G10,31700,RNR,061406,790345,6D4D62
55966310,55962,MGY,031252,2655270,D70365
80851310,21578,SCHW,013988,27292,D33D8C
76091110,8377,REFR,012377,26103,B01215
25609L10,57622,DCBO,035743,3091072,1BBF1D
88268110,45732,TXRH,160376,603315,5088A5
25278430,46669,DRH,160706,601972,E11C41
68235B20,5860,TURN,139201,14353,314ABA
57632310,678,MTZ,002497,19778,E2F66E
59100U10,12412,CASH,028866,152,51527B
75901B10,55410,RGNX,026146,2338046,9B730A
18449910,52287,CLNE,176343,835029,3B3549
79014810,26048,JOE,012544,28982,8B1E11
44414410,13407,HDSN,030899,15184,1D97E0
16679L10,56770,CHWY,035287,3044303,0E1512
33938T10,43709,FSI,126010,12093,DA0A39
42226A10,54955,HQY,020823,2129703,AED61E
58450V10,57374,MAX,037148,3290446,1A1CB0
91154910,4715,UAMY,010930,1820399,2F60CE
20451Q10,50729,CODI,166368,895357,D01BE7
63852210,3305,NWLIA,017073,21642,F00285
00751Y10,42402,AAP,145977,95856,F39E1E
38068T10,53483,GORO,175503,1659620,D15833
59277010,27321,MXC,007309,925876,609B9A
31677310,1741,FITB,004640,324,8377DB
12591930,11705,CPIA,025726,8090,B4A8C6
16808810,20442,CVR,002999,6634,745750
74371L10,55083,PRTO,036044,2159001,EA79C7
88709810,15921,TSBK,066286,30737,332F87
88088110,57984,TERN,037848,3342274,31AD81
85208T10,58321,CXM,038915,3411069,5EE233
86722A10,53836,SXC,186773,1713614,62EFEE
85206620,57106,SII,180081,1581886,B41C3E
13005U10,57050,CALB,178923,3184863,CBA475
44925C10,51205,ICFI,174637,824791,2571FA
04013V10,54035,ACRE,189516,1815524,2DDB22
40521710,12569,HAIN,029609,14195,075172
57776J10,53359,MXL,184551,1635432,B83BCE
71415720,11830,PESI,025979,24190,2F94C4
58155Q10,30521,MCK,007171,19966,4A5C8D
25551910,8762,DXYN,004001,9412,5D6092
61511110,57152,MEG,036718,3238612,C5E840
70805E10,56878,PNTG,035642,3088986,9C3D3C
67523210,3326,OII,008079,22915,16F4D8
19244610,16167,CTSH,111864,7256,07EC43
88023U10,44726,TPX,156861,421366,C0030A
75991010,9128,KRMD,013239,3096143,346BF2
98849810,32093,YUM,065417,77014,B4C673
H2906T10,41059,GRMN,141459,12844,D21EF3
20741010,9370,CNMD,013623,7675,F1CD47
08579X10,56450,BRY,013431,2889159,DC6AA0
77732R10,57969,RCLF,349337,3410171,157C9C
10316T10,55158,BOX,020088,2210362,F02170
45292610,20974,IOT,012956,15777,ED2552
G6672110,54313,NCLH,104432,1925428,56CC0A
87901J10,20782,TGNA,004988,12812,D6EAA3
02322P20,53480,AMBO,185263,2822957,CA2F0B
37045V10,53554,GM,005073,1673114,1BC12C
37416310,14859,GERN,063405,13173,DD0F15
74360610,16313,PB,115876,25277,16C7F0
03755L10,56347,APY,033326,2815129,0CC62B
35801010,1686,FEIM,004900,12515,773FC0
02156V10,58518,ALCC,038375,3419200,B14461
61775R10,56795,MORF,035280,3049315,D95385
15690510,9340,CPSX,013582,2208252,6FC071
31866P10,16649,FNLC,111940,186,1A9DE1
86771W10,55396,RUN,024905,2316322,5B7739
26969P10,30381,EXP,030032,606143,F9CAF8
87133210,58701,SLVM,039651,3457880,US89D8
19723610,11576,COLB,065228,7352,822E25
46571Y10,56411,IIIV,033638,2829269,1CF3A8
77311W10,57194,RKT,036722,3245156,4988CD
43833310,58230,HNST,038635,3390337,A2CCCD
58958P10,56158,MRBK,032665,2725071,95DE39
00508Y10,42401,AYI,146017,733,66A667
17275R10,10486,CSCO,020779,6908,12DE76
92846Q10,58842,COCO,039749,3465309,HOH6LF
09228F10,16396,BBRY,065986,26104,E040DD
02313510,15473,AMZN,064768,1703,0157B1
53222K20,54194,LFVN,025027,1888148,6182E5
90991110,11981,UBCP,027886,32077,0D0A84
14912310,20408,CAT,002817,6052,767F86
44615010,2093,HBAN,005786,15235,C9E107
65158710,20672,NEU,004462,550009,BAAA60
88339T10,57190,TXAC,039142,3231323,D94396
46187W10,55858,INVH,030004,2607907,6B236C
14920510,9117,CTR,002818,6059,7740DE
16402410,54270,CHMG,017877,1904708,954A47
00509810,55775,GOLF,027575,2550543,2096DE
24477E10,58693,DH,039476,3448957,NHO7JM
44931Q10,55887,ICCH,029598,2648072,3A56AE
87918A10,55379,TDOC,024249,2301052,922FFF
05348410,30345,AVB,029875,3169,2FEA66
86803X20,55215,SUNW,165968,2223837,64DE3B
62459M10,58138,MOVE,037980,3371132,31E4EE
82488910,12015,SCVL,027938,27823,6FCEF9
05614L20,55288,BW,023865,2300934,24A92E
26603R10,58515,DUOL,039122,3428538,493F45
09173B10,58432,BITF,329579,3057946,F2C705
81730H10,58344,S,037596,3415623,33A0F1
69347510,3685,PNC,008245,24669,61B81B
56400P70,45425,MNKD,160340,560279,92B625
56790810,34788,HZO,111103,19660,0B9E6F
67065110,43712,NKX,151572,1023337,992380
91704710,12546,URBN,029150,31921,E20BFE
35967810,12346,FLL,028749,12635,B92AE1
63501710,11111,FIZ,024463,21580,90B678
G3673810,32130,FDP,030443,12525,C8C5A3
68823920,7765,OSK,011721,23438,BD8517
05390610,26169,ASM,013400,1190873,01AF03
73755L10,22122,POT,016582,2754066,FFBF74
G9782210,11257,PRGO,024782,24205,0A9D0A
03074A10,7407,ASRV,017269,2039,6B8935
07181310,20277,BAX,002086,3684,1FAF22
41282210,20881,HOG,012389,14337,DC486E
65410610,3194,NKE,007906,22209,D64C6D
00635130,59,AE,001121,751,756045
11776U30,17210,BSQR,125274,5246,D58A5B
06367110,29146,BMO,015580,4518,930367
24823R10,56163,DNLI,032775,2741256,7AF5B8
89989610,31647,TUP,062897,31495,2B0AF4
91704F10,55155,UE,022459,2208282,790D0D
Y2685T13,47018,GNK,163930,2308922,EF2573
98400H10,55238,XBIT,023297,2236323,D5668D
14057J10,16457,CFFN,119414,5759,EF76C8
94061010,9239,WASH,019873,33106,ECDEB2
98311A10,56358,WH,033243,2822267,564F3E
06652K10,53647,BKU,185824,1684607,4B3555
91359V10,11862,UVE,026016,1040122,221445
82880610,30086,SPG,029389,28041,900356
64065510,59343,NEOV,035789,3552099,9I2RD4
68417L10,58670,OBT,116675,3432640,LL9UCH
74467Q10,57650,PUBM,037510,3310806,F997BD
29402E10,7978,ELA,012096,9137,B9BDE8
50540R40,9848,LH,014960,18319,9F6B1A
48661U10,55888,KAAC,034414,2639060,2B69E6
01625920,53386,ALIM,180363,1639582,AFCB6A
75686R20,56751,RRBI,035078,3028108,2D5011
70432610,6333,PAYX,008402,23945,6F6559
19851610,16029,COLM,105936,7358,5D0337
23077010,53198,CPIX,178097,1622917,0F6AA0
57636Q10,50700,MA,160225,483173,55C9B5
82570410,56571,SIBN,034193,2930290,10100E
21979810,10827,QDEL,007526,25598,CMJ18O
04247X10,51321,AWI,175689,2597,FFAB4A
60902710,12339,MCRI,028704,20989,26FA41
53814L10,56537,LTHM,034048,2927431,F6FF0D
62671710,21236,MUR,007620,21371,949625
36269B10,58105,GANX,038333,3368670,C05305
93114210,21880,WMT,011259,33046,713810
57667L10,55487,MTCH,026061,32019,622DBE
04041L10,58786,ARIS,039726,3466020,K3YG95
89011010,8228,TMP,017240,30889,72F0FC
22207T10,58550,BASE,039059,3425960,8E4BB6
20576830,9465,CRK,034010,7606,4D72C8
29404K10,53461,ENV,184576,1655175,1096C6
35969410,1868,FUL,004926,12641,4B49CF
87185110,30897,SYX,060931,29849,596116
94789010,8810,WBS,017150,33221,B5766D
78410G10,16584,SBAC,121382,27160,1E169E
M6191J10,57257,FROG,036945,3267648,C63CDE
75508B10,54876,RYAM,020502,2120797,31DB20
71331710,59296,PEPG,041225,3530158,H24NTT
76162410,7135,RSC,001864,26170,98A286
36100810,56126,FNKO,032528,2722672,301493
62475610,22807,MLI,015343,21279,ACD9A4
37897340,51448,GSAT,175523,2062765,54F693
89051610,21763,TR,010609,30906,5D0EAE
87165B10,54936,SYF,020686,2129744,3D9999
08265T20,57336,BSY,037076,3270980,85E0A1
95810210,4879,WDC,011399,33382,CE96E7
72201E10,43638,PYN,151164,1022761,830A76
00086810,53624,ACNB,017173,1681946,0B2071
13119310,29432,ELY,024978,5557,E259C7
82312B10,40213,SHEN,009664,27779,ED4560
45875130,12178,LINK,028374,3373208,5347E8
87266J10,55627,TPIC,027574,2500705,1F464F
01446U10,56887,ALRS,018434,3081088,249B39
20563P10,34680,CIX,066602,7600,D81463
62913M10,53753,NGL,186501,1701962,C67AC8
12612810,16300,CCNE,017534,878027,9F62D1
31810G10,55849,FNTE,033911,2606810,32C8CD
88831460,14293,TTNP,061836,2349326,8066F2
60054410,2949,MLHR,007401,20721,609208
74994110,15506,RFMD,064853,2204149,F4160F
91705J20,16512,UONEK,120301,25670,A87A48
94884910,21900,WMK,011343,33244,98D33E
05344R10,56585,AVCO,034382,2940232,A94A7B
76028120,16222,RBCAA,112721,550464,D721C6
75610910,30500,O,030822,25864,003B70
55405Y10,54029,MTSI,187740,1806317,5F1B7B
37940X10,41168,GPN,141913,13417,1D9E55
29358Y20,377,ENSV,185323,2052610,62A48D
45341560,54984,ICD,021165,2132740,C307BC
G5213111,59089,KACL,039513,3323622,AHNYYN
64110W10,37733,NTES,137435,21834,800F03
19202510,15450,CVLY,017715,7221,31666F
98138J20,55512,WKHS,184957,2389249,18D9FA
80105610,12083,SANM,028139,27025,6D4636
75689M10,43332,RRGB,148470,550890,C07E05
78349D10,58598,RXST,039184,3430135,C26620
55234L10,57089,LYRA,036300,3190979,1DB833
58470H10,12740,MED,029517,20133,AEBB80
68218910,37176,ON,134932,23134,790C34
74736K10,15506,QRVO,064853,2204149,7C62A3
48251K10,55927,KREF,031251,2653804,ED7F13
91324P10,7267,UNH,010903,32107,205AD5
88160R10,53453,TSLA,184996,1650150,DD3BB1
01973R10,54006,ALSN,177966,1806302,9EA947
07170510,59281,BLCO,040605,3530024,L5L1KV
82935V20,53029,SINO,180118,1261544,A0FFD1
09972410,29936,BWA,028742,4839,1791E7
07020310,676,BSET,002080,3652,BBDE8E
79956610,57796,SANA,037925,3341165,BA5C14
30249210,58233,FLYW,038739,3397352,0FB248
46116X10,54720,ITCI,019412,2040065,BDEC1E
04343610,42915,ABG,144640,2696,492117
92552R40,20851,VVI,160785,32588,D3F64D
03615A10,56983,ANVS,035416,3154166,7B055A
70465T10,55458,PDSB,034942,2344735,68647B
92827K30,56306,VTSI,065344,1246252,FB9046
67103B10,54271,OFS,016149,1903198,A52633
23954D10,58275,DAWN,038763,3397951,E9A39E
47109U10,26044,JOF,021065,1016693,C53C6F
86789210,45703,SHO,061163,574649,915E7B
89235610,12863,TSCO,029736,31088,FC1F9D
91327510,10563,UTR,021503,31835,46D790
45032V10,58469,ISPC,037671,3408330,AC1C28
98420X10,56149,XFOR,032607,2729338,367434
53353510,46858,LINC,163668,806647,210066
75950910,30474,RS,030671,26008,E05DC8
69366J20,54436,PTCT,174134,1959651,CAB222
35843510,1824,FRD,004903,12533,8666A7
82510710,41464,SHBI,143153,27836,1DB6A6
93882410,5679,WFSL,017145,33097,FAEABE
02343610,13269,AMED,030612,1742,2336CD
82817410,59196,SSIC,039332,3505192,E2BA5A
75091710,15471,RMBS,064766,25728,7F3669
14920510,9117,CATO,002818,6059,7740DE
91527110,44293,UVSP,019817,31886,55C289
01625V10,58011,ALHC,038238,3373178,EA7252
22822710,16268,TWRS,113490,8304,924FD4
86936710,56528,STRO,034065,2921814,152FA5
25809K10,57587,DASH,037420,3310549,CF4517
75121210,32009,RL,064891,24726,D69D42
44565810,6606,JBHT,005783,15223,72DF04
55354G10,52840,MSCI,178507,1041062,3ED92D
85524410,11592,SBUX,025434,29093,3CBA2A
33741H10,11691,FUNC,018358,239,C2E120
H8817H10,29866,RIG,028338,31177,2DBC3B
92847R10,54835,VTL,331856,2062001,64636E
74019P10,56683,DTIL,034883,3014748,819492
23257D10,54884,CBAY,019600,2077438,CF3FF9
87403Q10,57312,TWND,036883,3260809,11C9D9
02875D10,57196,AOUT,036826,3256274,291651
29600610,58339,ERO,032564,2715589,10CBB6
G8232Y10,55941,SGH,031494,2660935,722756
91913Y10,32066,VLO,015247,32237,641F17
26942G10,53402,EBMT,133764,1649039,F5A214
84842R50,682,SPEX,018738,28834,468C13
50107A10,57367,KRON,037102,3279294,6A024C
58468P20,51559,MNOV,162892,633446,77B8E9
00166B10,57164,ALXO,036704,3236154,C29E71
G1151C10,41871,ACN,143357,573,91B8B1
04206A10,56475,ARLO,033766,2893637,6D3F35
14167L10,54951,CDNA,179834,2125312,FDF799
28484920,56492,SOLO,031982,2346551,C2A096
19239V30,42769,COI,147204,531565,46017C
92854T10,58891,SEAT,027251,3252849,46EQV8
22565510,57020,CCAP,036133,2066815,46C75C
39435710,16640,GCBC,117026,884342,AABEA0
66807430,3309,NWE,008001,22537,FA044A
30230110,11099,EZPW,024430,11444,587EDF
91168410,21826,USM,014369,32154,81EAD4
33793210,21326,FE,008099,11964,7B1E50
68628V30,52885,OMGI,179132,1103926,329AF6
29442910,20659,EFX,004423,10896,AD23DE
G6359F13,20201,NBR,001661,21454,E4E3B7
45782T10,56651,INMB,034078,2989739,C25A80
55448910,30458,CLI,030637,19381,2FDEE3
35803L10,56910,FREQ,035647,3089499,C94CFC
22766M10,56860,CFB,035455,3069065,8C84DF
66734010,13413,NWBI,030932,22531,F95726
20547710,1186,TSK,003342,7588,8E0EB7
38023710,55241,GDDY,023071,2232357,0A0D9E
92242T10,55001,VEC,020661,2152653,4DD09F
88947810,8372,TOL,012395,30867,D75910
78440X88,32062,SLG,065290,28228,53F491
01749D10,57417,ALGM,037309,3291073,AED763
62464R10,58525,MITQ,036235,3419382,32A9AC
12753720,7556,CDZI,012964,5484,810A4B
45826H10,39150,ITGR,140073,33535,524CE4
53815P10,6702,RAMP,002536,736,E9C7C0
05988J10,56150,BAND,032571,2726417,3798B9
03965310,56541,ACA,328795,2938449,227D48
G7709Q10,57131,RPRX,036474,3201625,58A62D
67771910,14355,OVBC,019137,22997,589F5A
77513310,21526,ROG,009216,26497,3F868D
17858710,54800,CIO,019851,2061282,EF7163
90353T10,56719,UBER,035077,3030432,D90F43
74587V10,54207,PBYI,170945,1897609,1CD09C
16309210,54627,CHGG,018556,2009158,E577ED
50243110,20883,LHX,005492,14355,EE6F1C
74731610,3741,KWR,008850,25523,D0DE27
46069010,20997,IPG,006136,16427,E30B34
62857P10,54965,MYOS,037396,2123613,A00453
67786410,3348,ODC,008105,23015,950CDB
68382720,14498,OCC,062553,23260,469FA0
45110710,20965,IDA,005870,15470,EC7FDC
98718410,27610,YORW,011657,33985,848C0B
42225T10,56804,HCAT,035391,3061398,B508E5
03732610,59220,ANTX,040833,3520482,BMAMQU
86089710,56121,SFIX,032688,2730319,3B318A
66553130,52977,NOG,142337,1067306,792471
67572710,34751,OTL,110566,22927,1CDD1C
85891210,14927,SRCL,063527,29200,C9A96E
35702310,46566,RAIL,162742,647392,85F9CC
65341B10,54918,NEP,020655,2080246,823A33
07556Q88,30251,BZH,029755,3897,8B6E7E
74360610,16313,PRSP,115876,25277,16C7F0
37190110,5242,GNTX,005116,13104,CC339B
81707050,3659,SENEA,008582,27595,8729E6
25278X10,54222,FANG,170750,1895607,E15736
29873610,15376,EEFT,064536,11239,E00373
12201710,54574,BURL,018675,1990085,A72AB6
98980L10,56690,ZM,035005,3022441,362955
80854110,31205,SWM,061519,27299,12731D
68236X10,57051,TOI,036237,3180679,42C17E
43353710,58794,HRT,039831,3469891,WIW8MD
19401450,53008,ENOV,179577,90107,9FD2D9
41619620,30030,HHS,012545,3482520,AF9895
35961610,56828,FULC,035376,3058382,A7A0C8
00091E10,58507,ABSI,039175,3425645,C90FE4
81621210,55591,SELB,027354,2476958,F3816D
80706610,11358,SCHL,009466,27255,0A0CF0
00790R10,54929,WMS,020126,2128031,A403CF
29460010,56546,ETRN,034337,2942912,0F79A4
03211Q20,57904,AMPG,017396,3351543,43DA04
76075910,34838,RSG,112168,26097,D96202
80689H10,55898,SNDR,264193,2643828,4885C8
19109810,1035,COKE,003138,259416,97AF94
12650110,20371,CTS,002577,8398,5FE4B6
00388130,14801,ACTG,061004,553,8786E3
00847X10,54476,AGIO,018159,1967527,451D61
G3165910,57908,ARYD,038056,3356108,0A1ADD
19623P10,16037,CBAN,066504,7332,4D203E
64602510,3200,NJR,007849,21989,82E58A
63707110,31769,NOI,063892,21553,5D02B7
72352L10,56691,PINS,035013,3022454,ADA50C
57190320,30005,MAR,028930,19706,385DD4
05368X10,58777,AVDX,039685,3462294,97HVMN
69328210,41820,PDFS,144437,23991,9E4A5F
53228F10,58316,LFST,038834,3404654,4DE7E0
75737F10,56014,RDFN,032102,2686069,45ABCC
92828Q10,53113,VRTS,025030,24365,7032D0
26443V10,55479,DLTH,026335,2365268,ADD9DC
50216C10,7459,LYTS,006527,19232,B8DD94
05766520,8237,BCPC,001979,3424,D3FD6D
53190C10,58775,LTH,039648,3460241,PKAH7Q
60752510,54344,MODN,017553,1941399,B54A74
41049520,41159,HAFC,031368,14285,EDF5CA
49436810,21055,KMB,006435,17913,3DE4D1
12660010,5856,CVBF,020019,8462,D21D8A
44159310,55384,HLI,025219,2320360,724F84
69608A10,57309,PLTR,036910,3275121,F1C69A
69349H10,21457,PNM,008807,25377,CF351E
98156Q10,17205,WWFE,125240,33722,576787
76169C10,54471,REXR,018071,1966849,EFDADF
53229E10,57570,LSAQ,039850,3302147,BD4911
G3044910,58940,ENCP,039631,10644,DC9RJC
83368E20,13759,SCKT,060801,2477015,8BEA5C
42047610,37716,HWBK,111179,11356,86BAC7
G3R23A10,58536,GLTA,033049,3419821,1A632E
82657M10,58600,SGHT,039171,3422464,D4CE9A
62886E10,31832,NCR,007648,21710,2EC172
G0750C10,55099,AXTA,022134,2166082,45CF5C
73912810,3642,POWL,008699,24848,99DC8D
89237H20,55175,TCON,022697,2212453,E94202
83601L10,57532,SHC,037338,3301282,2AC5FC
19933310,14387,CMCO,062221,7368,8D9993
